housing_median_age,population,median_income,median_house_value,ocean_proximity,rooms_per_household,population_per_household,bedrooms_per_room
45.0,873.0,3.7167,131900.0,INLAND,5.531963470319635,1.9931506849315068,0.19232356582748658
36.0,802.0,8.0957,500001.0,NEAR OCEAN,6.976666666666667,2.6733333333333333,0.14476827520305782
21.0,902.0,3.7813,362500.0,NEAR OCEAN,4.615176151761518,2.4444444444444446,0.1967116852613036
34.0,796.0,2.8269,61100.0,INLAND,4.285266457680251,2.4952978056426334,0.24067300658376006
20.0,1241.0,2.5156,59300.0,INLAND,5.491379310344827,3.5660919540229883,0.20355834641548928
29.0,161.0,6.0774,334400.0,<1H OCEAN,7.870967741935484,2.596774193548387,0.1290983606557377
21.0,2907.0,3.5363,90100.0,NEAR OCEAN,5.8580246913580245,2.990740740740741,0.18545837723919917
37.0,552.0,1.8235,275000.0,<1H OCEAN,2.4851063829787234,2.348936170212766,0.4452054794520548
17.0,1219.0,4.6417,125700.0,INLAND,6.8292011019283745,3.3581267217630852,0.15732150060508268
28.0,455.0,2.3293,215900.0,<1H OCEAN,4.071090047393365,2.156398104265403,0.23166472642607683
34.0,398.0,3.525,254100.0,NEAR OCEAN,4.296296296296297,2.45679012345679,0.20833333333333334
17.0,316.0,6.6238,326700.0,INLAND,6.238993710691824,1.9874213836477987,0.15221774193548387
38.0,2128.0,3.0241,166300.0,<1H OCEAN,4.561538461538461,3.273846153846154,0.224283305227656
11.0,895.0,1.7574,150000.0,<1H OCEAN,4.0,1.9844789356984478,0.2804878048780488
18.0,817.0,2.3674,219200.0,<1H OCEAN,5.348453608247422,1.6845360824742268,0.20778720123361605
45.0,888.0,1.8125,139600.0,<1H OCEAN,2.541284403669725,4.073394495412844,0.3862815884476534
29.0,1669.0,2.8214,190100.0,<1H OCEAN,4.763527054108216,3.344689378757515,0.20025241901556584
11.0,1989.0,2.9028,174100.0,<1H OCEAN,4.013207547169811,3.7528301886792454,0.27315467795016457
52.0,545.0,3.95,219000.0,NEAR BAY,6.060869565217391,2.369565217391304,0.1599713055954089
46.0,1094.0,2.4968,174100.0,<1H OCEAN,4.374622356495468,3.305135951661631,0.22790055248618785
25.0,2843.0,2.6673,218100.0,<1H OCEAN,3.192039800995025,2.828855721393035,0.3463216957605985
16.0,1227.0,4.2857,233200.0,NEAR OCEAN,5.273010920436818,1.9141965678627144,0.21627218934911244
16.0,1838.0,2.2393,117000.0,<1H OCEAN,5.409259259259259,3.403703703703704,0.218760698390962
37.0,939.0,4.7468,294400.0,NEAR OCEAN,6.572748267898383,2.168591224018476,0.19430780042164442
26.0,2512.0,2.2301,122400.0,NEAR BAY,5.2527027027027025,3.3945945945945946,0.200411628505274
25.0,1848.0,3.6639,248100.0,INLAND,5.126482213438735,2.4347826086956523,0.21793883320483165
15.0,1679.0,6.8429,372600.0,<1H OCEAN,6.13855421686747,3.3714859437751006,0.15668956493294078
6.0,1409.0,3.3824,115500.0,INLAND,6.778061224489796,3.5943877551020407,0.182913059841927
28.0,1372.0,6.2135,217200.0,INLAND,6.408577878103838,3.0970654627539504,0.1507573089115886
52.0,1372.0,3.9236,335000.0,NEAR OCEAN,5.4951644100580275,2.653771760154739,0.18197817669834565
27.0,1827.0,4.125,245500.0,<1H OCEAN,4.831460674157303,2.566011235955056,0.21482558139534882
33.0,890.0,5.422,204100.0,<1H OCEAN,5.253787878787879,3.371212121212121,0.17159336697909156
21.0,556.0,1.7196,75000.0,INLAND,5.275280898876405,3.1235955056179776,0.18743343982960597
39.0,770.0,5.4088,457300.0,<1H OCEAN,6.543165467625899,2.7697841726618706,0.159978009895547
8.0,2510.0,6.9454,276500.0,<1H OCEAN,6.873103448275862,3.462068965517241,0.1513144691952639
39.0,804.0,2.4663,236500.0,NEAR OCEAN,4.22020725388601,2.082901554404145,0.2596685082872928
15.0,1722.0,4.3427,305800.0,NEAR OCEAN,6.969843184559711,2.077201447527141,0.22239529248875042
38.0,1079.0,4.4236,233600.0,INLAND,5.78140703517588,2.7110552763819094,0.1807909604519774
19.0,515.0,1.5278,145800.0,NEAR OCEAN,6.436123348017621,2.2687224669603525,0.2327173169062286
35.0,2354.0,5.1775,213400.0,<1H OCEAN,5.875881523272215,3.3201692524682653,0.17114738358137302
39.0,1034.0,4.5382,165700.0,<1H OCEAN,4.972560975609756,3.152439024390244,0.19742489270386265
32.0,454.0,2.9125,145800.0,INLAND,8.057416267942584,2.172248803827751,0.21318289786223277
15.0,1326.0,2.8289,117500.0,<1H OCEAN,3.3503937007874014,5.2204724409448815,0.3490011750881316
15.0,3555.0,4.7022,172800.0,<1H OCEAN,6.261180679785331,3.1797853309481217,0.1692857142857143
26.0,817.0,4.875,230400.0,<1H OCEAN,5.42911877394636,3.1302681992337167,0.1863091037402964
17.0,723.0,3.2375,114200.0,INLAND,8.006269592476489,2.2664576802507836,0.211433046202036
31.0,1640.0,3.3661,98500.0,INLAND,5.58648111332008,3.2604373757455267,0.18434163701067616
33.0,1016.0,3.9417,285800.0,<1H OCEAN,4.995061728395061,2.508641975308642,0.21008403361344538
14.0,2296.0,5.6875,211000.0,NEAR BAY,6.170871559633028,2.63302752293578,0.16186582419624604
24.0,3401.0,8.1325,472700.0,<1H OCEAN,7.292020373514431,2.8870967741935485,0.14330616996507567
38.0,788.0,2.5852,185100.0,<1H OCEAN,4.346153846153846,2.7552447552447554,0.249396621078037
45.0,1340.0,2.6786,191100.0,NEAR OCEAN,3.4833333333333334,1.8611111111111112,0.31778309409888356
41.0,1191.0,3.8,222500.0,<1H OCEAN,4.773892773892774,2.7762237762237763,0.21435546875
17.0,1467.0,5.7415,321900.0,<1H OCEAN,4.787307032590052,2.5162950257289878,0.20745252597635255
39.0,1528.0,2.6818,184900.0,<1H OCEAN,4.032894736842105,3.3508771929824563,0.2561174551386623
27.0,1684.0,2.1944,95700.0,INLAND,4.02,4.811428571428571,0.2572850035536603
46.0,1409.0,2.2981,112100.0,<1H OCEAN,4.5846867749419955,3.269141531322506,0.23734817813765183
20.0,1023.0,8.0683,451500.0,INLAND,8.124161073825503,3.4328859060402683,0.12639405204460966
11.0,1610.0,2.6147,107700.0,INLAND,6.26813880126183,2.5394321766561516,0.18293910417715148
12.0,2778.0,4.0357,295900.0,<1H OCEAN,6.233333333333333,2.723529411764706,0.18590751808744888
17.0,412.0,3.4375,290600.0,NEAR BAY,4.155555555555556,2.2888888888888888,0.24598930481283424
52.0,1238.0,2.0089,68100.0,INLAND,4.2727272727272725,3.63049853372434,0.2848318462594372
31.0,495.0,5.5051,223500.0,<1H OCEAN,5.345549738219895,2.5916230366492146,0.18707149853085211
24.0,781.0,3.7578,69200.0,INLAND,5.061538461538461,3.003846153846154,0.189209726443769
52.0,1181.0,3.6058,213100.0,NEAR OCEAN,4.983240223463687,2.1992551210428304,0.20814648729446936
3.0,3032.0,5.9263,251800.0,INLAND,6.550796812749004,3.0199203187250996,0.1605595256195834
37.0,805.0,5.0222,500001.0,NEAR BAY,6.2,3.22,0.15354838709677418
49.0,977.0,3.8462,231300.0,<1H OCEAN,5.3651226158038146,2.662125340599455,0.191467750126968
20.0,1452.0,2.0077,118300.0,NEAR OCEAN,4.305194805194805,3.142857142857143,0.25540472599296127
17.0,3538.0,6.2654,273800.0,INLAND,6.570637119113574,3.2668513388734994,0.153035413153457
24.0,643.0,2.6711,71300.0,INLAND,5.383419689119171,3.33160621761658,0.18286814244465832
42.0,1372.0,1.2542,76000.0,INLAND,3.2535714285714286,2.45,0.34906695938529086
45.0,1093.0,2.5658,252000.0,<1H OCEAN,4.806315789473684,2.3010526315789472,0.20601547671192874
19.0,1439.0,4.625,211100.0,<1H OCEAN,6.155709342560554,2.48961937716263,0.16526138279932545
26.0,662.0,2.8438,174300.0,<1H OCEAN,4.6390532544378695,3.9171597633136095,0.22576530612244897
40.0,1183.0,3.6696,210400.0,<1H OCEAN,5.230769230769231,3.25,0.20640756302521007
38.0,1455.0,5.0596,363900.0,<1H OCEAN,5.376413570274637,2.3505654281098547,0.18780048076923078
14.0,827.0,1.3194,90500.0,NEAR OCEAN,3.4556962025316458,3.4894514767932487,0.2893772893772894
23.0,1148.0,1.5372,69400.0,INLAND,3.7603092783505154,2.9587628865979383,0.2556545579163811
8.0,3310.0,3.5488,101600.0,INLAND,4.768218623481781,3.3502024291497974,0.20441519847166206
37.0,436.0,4.275,186200.0,<1H OCEAN,5.653846153846154,4.1923076923076925,0.20578231292517007
22.0,1149.0,5.0113,158600.0,<1H OCEAN,6.935483870967742,3.088709677419355,0.14767441860465116
36.0,732.0,1.5938,57600.0,INLAND,5.537142857142857,4.182857142857143,0.21259029927760578
17.0,1404.0,3.1235,420800.0,<1H OCEAN,3.600263852242744,1.8522427440633245,0.32869182850861123
34.0,1262.0,3.4375,259800.0,<1H OCEAN,4.409001956947162,2.4696673189823874,0.23169107856191745
33.0,579.0,1.2469,46700.0,INLAND,4.773255813953488,3.366279069767442,0.220462850182704
35.0,1545.0,5.3446,263300.0,NEAR OCEAN,5.553752535496957,3.133874239350913,0.18590211833455075
52.0,666.0,4.7386,340400.0,<1H OCEAN,5.162629757785467,2.3044982698961936,0.18565683646112602
42.0,247.0,2.5,73000.0,INLAND,5.151515151515151,2.494949494949495,0.17254901960784313
4.0,1285.0,4.2895,186800.0,NEAR BAY,4.004213483146067,1.8047752808988764,0.27990178884601896
21.0,875.0,1.7422,61500.0,INLAND,5.011299435028248,2.4717514124293785,0.20856820744081173
28.0,537.0,4.2404,274300.0,NEAR OCEAN,6.144654088050315,3.3773584905660377,0.16581371545547594
23.0,1383.0,4.9844,249100.0,<1H OCEAN,6.967213114754099,2.834016393442623,0.14735294117647058
18.0,1366.0,2.0694,81200.0,INLAND,6.889855072463768,1.9797101449275363,0.22612536811106437
39.0,929.0,1.9886,113800.0,INLAND,4.962174940898345,2.1962174940898347,0.20628870890900428
26.0,1880.0,2.2716,350000.0,<1H OCEAN,2.89,4.7,0.3399653979238754
39.0,259.0,2.3667,17500.0,<1H OCEAN,3.572463768115942,1.8768115942028984,0.3407707910750507
27.0,1066.0,4.7071,202700.0,<1H OCEAN,5.163398692810458,3.4836601307189543,0.19177215189873417
27.0,2135.0,3.6292,264600.0,<1H OCEAN,4.636058230683091,2.390817469204927,0.16030595813204507
52.0,898.0,3.6827,236800.0,<1H OCEAN,5.758904109589041,2.4602739726027396,0.1917221693625119
52.0,881.0,1.9531,162500.0,INLAND,4.723333333333334,2.9366666666666665,0.2491178546224418
18.0,1663.0,5.9225,265800.0,<1H OCEAN,6.270216962524655,3.280078895463511,0.16546083674111356
34.0,1350.0,3.7049,227500.0,<1H OCEAN,5.366355140186916,2.5233644859813085,0.2023685127133403
43.0,1466.0,3.5529,223000.0,NEAR OCEAN,5.865761689291101,2.211161387631976,0.1828233479043456
25.0,3317.0,3.9352,232900.0,<1H OCEAN,5.071492403932083,2.9642537980339587,0.21568281938325992
52.0,1580.0,2.3277,183700.0,<1H OCEAN,3.587557603686636,3.640552995391705,0.2723185613359024
47.0,597.0,3.1587,100400.0,NEAR BAY,5.394594594594595,3.227027027027027,0.21142284569138275
24.0,951.0,3.9306,85900.0,INLAND,6.228915662650603,2.8644578313253013,0.16731141199226304
28.0,2079.0,1.4615,275000.0,<1H OCEAN,2.1839464882943145,3.4765886287625416,0.4877488514548239
22.0,1367.0,1.4274,90500.0,INLAND,3.992248062015504,2.1193798449612404,0.26407766990291265
9.0,2521.0,3.02,158900.0,NEAR OCEAN,4.1268115942028984,3.0446859903381642,0.2516827626573017
15.0,784.0,3.7237,108300.0,NEAR OCEAN,4.695906432748538,2.2923976608187133,0.23349937733499376
27.0,1713.0,3.8085,181400.0,INLAND,4.351885098743267,3.0754039497307,0.2235973597359736
30.0,776.0,4.2829,240000.0,<1H OCEAN,4.186813186813187,2.8424908424908426,0.2615923009623797
52.0,873.0,2.0972,112500.0,NEAR OCEAN,3.149812734082397,1.6348314606741574,0.36682520808561236
37.0,1577.0,7.5655,500001.0,NEAR BAY,6.9798994974874375,2.641541038525963,0.1468682505399568
39.0,3057.0,3.623,276600.0,NEAR OCEAN,4.161264822134387,2.416600790513834,0.23917173252279636
6.0,1747.0,5.419,267400.0,INLAND,6.692551505546751,2.768621236133122,0.1591285815770779
18.0,3716.0,4.2721,150300.0,INLAND,5.795148247978437,3.338724168912848,0.1806201550387597
9.0,848.0,6.8145,339200.0,INLAND,9.263598326359833,3.5481171548117154,0.11562782294489611
26.0,1605.0,3.7589,113700.0,<1H OCEAN,5.5537459283387625,5.228013029315961,0.20175953079178885
33.0,879.0,2.5357,94400.0,INLAND,5.585106382978723,3.117021276595745,0.206984126984127
22.0,692.0,1.2083,53600.0,INLAND,4.00709219858156,4.907801418439717,0.2867256637168142
29.0,509.0,2.0156,62800.0,NEAR OCEAN,5.25,2.5969387755102042,0.23226433430515064
16.0,1862.0,6.057,246800.0,<1H OCEAN,5.926339285714286,4.15625,0.18342749529190208
10.0,2959.0,3.9816,182000.0,NEAR BAY,4.735235567352356,1.9635036496350364,0.23696748878923768
30.0,275.0,2.2679,250000.0,INLAND,4.426086956521739,2.391304347826087,0.22593320235756384
46.0,1647.0,2.6042,124700.0,NEAR BAY,4.489563567362429,3.1252371916508537,0.24302620456466612
20.0,1512.0,4.4911,227400.0,NEAR BAY,5.906896551724138,2.606896551724138,0.18447168709865733
33.0,2301.0,2.5477,83000.0,INLAND,4.02037617554859,3.6065830721003134,0.290448343079922
22.0,1454.0,6.6324,347600.0,<1H OCEAN,7.129098360655738,2.9795081967213113,0.13078470824949698
19.0,1098.0,6.6355,276100.0,<1H OCEAN,7.210909090909091,3.9927272727272727,0.1427130610186586
25.0,3010.0,3.233,199100.0,NEAR OCEAN,4.633587786259542,2.553011026293469,0.23155775215083288
26.0,1405.0,3.2917,150800.0,NEAR OCEAN,5.034979423868313,2.8909465020576133,0.19697588884348183
10.0,140.0,1.7969,37500.0,INLAND,7.448979591836735,2.857142857142857,0.27945205479452057
52.0,481.0,2.6411,241000.0,NEAR BAY,5.170403587443946,2.1569506726457397,0.20381613183000868
21.0,1330.0,4.5417,238900.0,<1H OCEAN,5.9035087719298245,2.9166666666666665,0.17719167904903418
6.0,1243.0,3.4911,137200.0,INLAND,7.593360995850622,2.578838174273859,0.17650273224043717
48.0,1273.0,3.275,332100.0,NEAR BAY,4.5,2.486328125,0.2421875
39.0,3130.0,2.5224,119200.0,<1H OCEAN,4.110970996216897,3.9470365699873895,0.251840490797546
15.0,4576.0,5.6758,253400.0,NEAR BAY,6.017804154302671,3.394658753709199,0.16962524654832348
17.0,1453.0,3.527,318900.0,NEAR OCEAN,3.592995169082126,1.7548309178743962,0.3253781512605042
45.0,943.0,8.1132,446600.0,<1H OCEAN,6.87905604719764,2.781710914454277,0.15823327615780447
26.0,1474.0,6.1949,243500.0,<1H OCEAN,6.844978165938865,3.2183406113537116,0.15311004784688995
52.0,1191.0,3.95,347700.0,NEAR BAY,5.02546689303905,2.0220713073005094,0.21047297297297296
52.0,936.0,5.9245,484600.0,NEAR OCEAN,7.487719298245614,3.2842105263157895,0.12980318650421743
12.0,3129.0,4.7647,254100.0,<1H OCEAN,6.241269841269841,3.311111111111111,0.1698880976602238
25.0,727.0,4.7396,135500.0,INLAND,5.453389830508475,3.080508474576271,0.17404817404817405
11.0,1338.0,2.3333,241700.0,NEAR OCEAN,2.4347826086956523,3.878260869565217,0.39166666666666666
33.0,986.0,5.4533,409800.0,NEAR OCEAN,5.837628865979381,2.5412371134020617,0.16158940397350993
18.0,2882.0,5.901,235600.0,<1H OCEAN,6.466520307354555,3.163556531284303,0.15617042946868104
24.0,1656.0,4.25,248000.0,<1H OCEAN,5.35343618513324,2.3225806451612905,0.20618286612522924
35.0,2328.0,2.5898,76300.0,INLAND,4.636879432624114,3.302127659574468,0.23156928724380543
31.0,1938.0,8.8742,500001.0,<1H OCEAN,5.6929460580912865,2.0103734439834025,0.19223760932944606
31.0,699.0,2.1417,205000.0,NEAR OCEAN,2.6511627906976742,2.3222591362126246,0.43358395989974935
42.0,1535.0,1.9083,119200.0,<1H OCEAN,3.88855421686747,4.623493975903615,0.26723470178156467
45.0,953.0,2.0673,151600.0,<1H OCEAN,3.96218487394958,4.004201680672269,0.3064687168610817
35.0,574.0,5.0384,200800.0,<1H OCEAN,6.228070175438597,3.3567251461988303,0.1652582159624413
31.0,739.0,2.9097,210900.0,NEAR BAY,4.263852242744063,1.949868073878628,0.2301980198019802
43.0,1484.0,2.3266,137500.0,INLAND,4.478823529411764,1.7458823529411764,0.2500656685053848
44.0,220.0,3.3906,223800.0,<1H OCEAN,4.258928571428571,1.9642857142857142,0.19077568134171907
40.0,881.0,3.1083,220500.0,<1H OCEAN,4.765676567656766,2.907590759075908,0.21606648199445982
43.0,1830.0,5.5321,500001.0,<1H OCEAN,5.153766769865841,1.888544891640867,0.21165398478173808
20.0,1219.0,3.0437,76600.0,<1H OCEAN,3.860805860805861,4.465201465201465,0.25521821631878555
24.0,592.0,5.0926,390500.0,NEAR OCEAN,5.1210191082802545,1.8853503184713376,0.19527363184079602
34.0,947.0,5.5538,280300.0,<1H OCEAN,5.414414414414415,2.843843843843844,0.18912922906267332
33.0,1739.0,5.0714,255600.0,<1H OCEAN,5.799319727891157,2.957482993197279,0.17096774193548386
11.0,1772.0,2.7434,218800.0,INLAND,4.622478386167147,2.553314121037464,0.24625935162094764
33.0,1113.0,3.3095,81300.0,INLAND,5.474120082815735,2.3043478260869565,0.17360060514372164
45.0,1382.0,4.2562,221600.0,NEAR OCEAN,5.747448979591836,3.5255102040816326,0.19130048823790502
35.0,818.0,1.7961,111700.0,<1H OCEAN,4.081850533807829,2.911032028469751,0.2528334786399303
36.0,1934.0,2.8784,194900.0,<1H OCEAN,3.7278797996661104,3.2287145242070117,0.270935960591133
18.0,913.0,4.3456,148900.0,INLAND,4.997311827956989,2.454301075268817,0.20172135556750942
5.0,1179.0,5.7759,240000.0,<1H OCEAN,5.495833333333334,2.45625,0.1974981046247157
5.0,3326.0,6.2073,272900.0,NEAR BAY,7.184633027522936,3.8142201834862384,0.14493216280925778
27.0,1318.0,5.4781,310900.0,NEAR BAY,6.382413087934561,2.6952965235173822,0.17013777635373278
36.0,502.0,4.1042,124400.0,<1H OCEAN,5.822085889570552,3.079754601226994,0.17281348788198103
52.0,1162.0,1.2475,104200.0,NEAR BAY,4.075,2.905,0.27975460122699386
40.0,1151.0,8.4889,500001.0,INLAND,6.8785529715762275,2.9741602067183464,0.142374154770849
33.0,385.0,6.7974,367600.0,NEAR OCEAN,5.992481203007519,2.8947368421052633,0.15683814303638646
49.0,889.0,1.9779,114200.0,<1H OCEAN,4.971731448763251,3.1413427561837457,0.1911869225302061
9.0,2928.0,5.3006,221400.0,<1H OCEAN,7.329596412556054,3.282511210762332,0.14606913429183235
46.0,867.0,3.4234,200000.0,<1H OCEAN,5.494047619047619,2.580357142857143,0.20747562296858071
17.0,1607.0,1.5085,69700.0,INLAND,4.051601423487544,2.8594306049822062,0.26701800614844096
25.0,1452.0,5.1084,303800.0,<1H OCEAN,6.487025948103793,2.8982035928143715,0.168
28.0,1634.0,4.745,248600.0,<1H OCEAN,6.313932980599647,2.8818342151675487,0.17067039106145251
27.0,1510.0,3.1597,214700.0,<1H OCEAN,4.623529411764705,2.2205882352941178,0.2296437659033079
5.0,839.0,4.5208,165000.0,<1H OCEAN,3.5477386934673367,4.21608040201005,0.28753541076487255
20.0,1482.0,1.6789,95500.0,NEAR OCEAN,3.6580645161290324,3.1870967741935483,0.29570840681951793
40.0,330.0,3.0972,108500.0,<1H OCEAN,5.463157894736842,3.473684210526316,0.19653179190751446
44.0,1781.0,3.6827,215300.0,NEAR BAY,4.351464435146443,3.725941422594142,0.23509615384615384
17.0,987.0,7.4201,229700.0,INLAND,8.320441988950277,2.726519337016575,0.13545816733067728
52.0,2124.0,1.1185,55000.0,NEAR BAY,2.60893098782138,2.8741542625169147,0.4336099585062241
41.0,349.0,2.0893,112500.0,INLAND,3.369565217391304,2.528985507246377,0.27956989247311825
42.0,284.0,2.8854,55700.0,INLAND,5.103092783505154,2.9278350515463916,0.23434343434343435
35.0,2511.0,1.9871,60900.0,INLAND,5.1248073959938365,3.869029275808937,0.20926037282020446
13.0,1546.0,5.8243,297900.0,<1H OCEAN,5.838420107719928,2.7755834829443446,0.17927429274292742
24.0,911.0,6.5253,387700.0,NEAR BAY,7.28125,2.846875,0.13819742489270387
32.0,1569.0,3.3375,154300.0,NEAR OCEAN,4.053864168618267,3.6744730679156907,0.2385904101675332
17.0,1005.0,1.9851,86700.0,INLAND,5.474949899799599,2.0140280561122244,0.22291361639824306
28.0,2197.0,3.4856,142800.0,<1H OCEAN,4.50294695481336,4.31630648330059,0.23167539267015708
52.0,769.0,4.2614,261300.0,NEAR BAY,5.520958083832335,2.302395209580838,0.18004338394793926
29.0,762.0,2.5,143800.0,<1H OCEAN,4.061594202898551,2.760869565217391,0.24174843889384479
17.0,92.0,7.75,375000.0,<1H OCEAN,8.23076923076923,2.358974358974359,0.13707165109034267
32.0,904.0,4.0583,236200.0,NEAR BAY,5.593220338983051,3.064406779661017,0.19151515151515153
46.0,1384.0,1.9402,62200.0,INLAND,4.9900249376558605,3.451371571072319,0.21389305347326337
20.0,1725.0,2.5685,267600.0,INLAND,4.7950738916256155,1.6995073891625616,0.2085473597698788
52.0,1138.0,4.1406,219500.0,NEAR OCEAN,4.829411764705882,3.347058823529412,0.21376370280146162
34.0,504.0,8.4709,500001.0,NEAR BAY,7.215,2.52,0.15107415107415106
42.0,312.0,2.625,164300.0,<1H OCEAN,4.152777777777778,2.1666666666666665,0.24581939799331104
36.0,658.0,7.866,500001.0,<1H OCEAN,6.656957928802589,2.129449838187702,0.15994166261545942
35.0,1491.0,3.7383,166200.0,<1H OCEAN,4.658878504672897,3.4836448598130842,0.21013039117352056
28.0,1608.0,3.5489,106400.0,INLAND,5.152329749103942,2.881720430107527,0.19478260869565217
21.0,451.0,2.125,63300.0,INLAND,5.146067415730337,2.533707865168539,0.21179039301310043
49.0,1339.0,3.0319,162800.0,<1H OCEAN,4.402272727272727,3.043181818181818,0.22973670624677336
25.0,1121.0,6.0994,254900.0,<1H OCEAN,6.1287671232876715,3.0712328767123287,0.1479660259275816
28.0,3571.0,3.1864,272800.0,NEAR OCEAN,3.845061329890252,2.305358295674629,0.2706514439220954
